id,url,name,evolutions,altura,peso,types,types_defenses
105,'/pokedex/marowak','Marowak',"[{'id': '0104', 'name': 'Cubone', 'url': '/pokedex/cubone'}, {'id': '0105', 'name': 'Marowak', 'url': '/pokedex/marowak', 'level': '28'}]",100.0 cm,34.0 kg,"Fire, Ghost","[{'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': 1}, {'type_against': 'Water', 'defense': '2'}, {'type_against': 'Electric', 'defense': '0'}, {'type_against': 'Grass', 'defense': '2'}, {'type_against': 'Ice', 'defense': '2'}, {'type_against': 'Fighting', 'defense': 1}, {'type_against': 'Poison', 'defense': '½'}, {'type_against': 'Ground', 'defense': 1}, {'type_against': 'Flying', 'defense': 1}, {'type_against': 'Psychic', 'defense': 1}, {'type_against': 'Bug', 'defense': 1}, {'type_against': 'Rock', 'defense': '½'}, {'type_against': 'Ghost', 'defense': 1}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': 1}, {'type_against': 'Steel', 'defense': 1}, {'type_against': 'Fairy', 'defense': 1}, {'type_against': 'Normal', 'defense': '0'}, {'type_against': 'Fire', 'defense': '½'}, {'type_against': 'Water', 'defense': '2'}, {'type_against': 'Electric', 'defense': 1}, {'type_against': 'Grass', 'defense': '½'}, {'type_against': 'Ice', 'defense': '½'}, {'type_against': 'Fighting', 'defense': '0'}, {'type_against': 'Poison', 'defense': '½'}, {'type_against': 'Ground', 'defense': '2'}, {'type_against': 'Flying', 'defense': 1}, {'type_against': 'Psychic', 'defense': 1}, {'type_against': 'Bug', 'defense': '¼'}, {'type_against': 'Rock', 'defense': '2'}, {'type_against': 'Ghost', 'defense': '2'}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': '2'}, {'type_against': 'Steel', 'defense': '½'}, {'type_against': 'Fairy', 'defense': '½'}, {'type_against': 'Normal', 'defense': '0'}, {'type_against': 'Fire', 'defense': '½'}, {'type_against': 'Water', 'defense': '2'}, {'type_against': 'Electric', 'defense': '0'}, {'type_against': 'Grass', 'defense': '½'}, {'type_against': 'Ice', 'defense': '½'}, {'type_against': 'Fighting', 'defense': '0'}, {'type_against': 'Poison', 'defense': '½'}, {'type_against': 'Ground', 'defense': '2'}, {'type_against': 'Flying', 'defense': 1}, {'type_against': 'Psychic', 'defense': 1}, {'type_against': 'Bug', 'defense': '¼'}, {'type_against': 'Rock', 'defense': '2'}, {'type_against': 'Ghost', 'defense': '2'}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': '2'}, {'type_against': 'Steel', 'defense': '½'}, {'type_against': 'Fairy', 'defense': '½'}, {'type_against': 'Normal', 'defense': '0'}, {'type_against': 'Fire', 'defense': '½'}, {'type_against': 'Water', 'defense': '2'}, {'type_against': 'Electric', 'defense': 1}, {'type_against': 'Grass', 'defense': '½'}, {'type_against': 'Ice', 'defense': '½'}, {'type_against': 'Fighting', 'defense': '0'}, {'type_against': 'Poison', 'defense': '½'}, {'type_against': 'Ground', 'defense': '2'}, {'type_against': 'Flying', 'defense': 1}, {'type_against': 'Psychic', 'defense': 1}, {'type_against': 'Bug', 'defense': '¼'}, {'type_against': 'Rock', 'defense': '2'}, {'type_against': 'Ghost', 'defense': '2'}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': '2'}, {'type_against': 'Steel', 'defense': '½'}, {'type_against': 'Fairy', 'defense': '½'}]"
104,'/pokedex/cubone','Cubone',"[{'id': '0104', 'name': 'Cubone', 'url': '/pokedex/cubone'}, {'id': '0105', 'name': 'Marowak', 'url': '/pokedex/marowak', 'level': '28'}]",40.0 cm,6.5 kg,Ground,"[{'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': 1}, {'type_against': 'Water', 'defense': '2'}, {'type_against': 'Electric', 'defense': '0'}, {'type_against': 'Grass', 'defense': '2'}, {'type_against': 'Ice', 'defense': '2'}, {'type_against': 'Fighting', 'defense': 1}, {'type_against': 'Poison', 'defense': '½'}, {'type_against': 'Ground', 'defense': 1}, {'type_against': 'Flying', 'defense': 1}, {'type_against': 'Psychic', 'defense': 1}, {'type_against': 'Bug', 'defense': 1}, {'type_against': 'Rock', 'defense': '½'}, {'type_against': 'Ghost', 'defense': 1}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': 1}, {'type_against': 'Steel', 'defense': 1}, {'type_against': 'Fairy', 'defense': 1}]"
103,'/pokedex/exeggutor','Exeggutor',"[{'id': '0102', 'name': 'Exeggcute', 'url': '/pokedex/exeggcute'}, {'id': '0103', 'name': 'Exeggutor', 'url': '/pokedex/exeggutor', 'item': 'Leaf Stone'}]",1090.0 cm,415.6 kg,"Grass, Dragon","[{'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': '2'}, {'type_against': 'Water', 'defense': '½'}, {'type_against': 'Electric', 'defense': '½'}, {'type_against': 'Grass', 'defense': '½'}, {'type_against': 'Ice', 'defense': '2'}, {'type_against': 'Fighting', 'defense': '½'}, {'type_against': 'Poison', 'defense': '2'}, {'type_against': 'Ground', 'defense': '½'}, {'type_against': 'Flying', 'defense': '2'}, {'type_against': 'Psychic', 'defense': '½'}, {'type_against': 'Bug', 'defense': '4'}, {'type_against': 'Rock', 'defense': 1}, {'type_against': 'Ghost', 'defense': '2'}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': '2'}, {'type_against': 'Steel', 'defense': 1}, {'type_against': 'Fairy', 'defense': 1}, {'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': 1}, {'type_against': 'Water', 'defense': '¼'}, {'type_against': 'Electric', 'defense': '¼'}, {'type_against': 'Grass', 'defense': '¼'}, {'type_against': 'Ice', 'defense': '4'}, {'type_against': 'Fighting', 'defense': 1}, {'type_against': 'Poison', 'defense': '2'}, {'type_against': 'Ground', 'defense': '½'}, {'type_against': 'Flying', 'defense': '2'}, {'type_against': 'Psychic', 'defense': 1}, {'type_against': 'Bug', 'defense': '2'}, {'type_against': 'Rock', 'defense': 1}, {'type_against': 'Ghost', 'defense': 1}, {'type_against': 'Dragon', 'defense': '2'}, {'type_against': 'Dark', 'defense': 1}, {'type_against': 'Steel', 'defense': 1}, {'type_against': 'Fairy', 'defense': '2'}]"
102,'/pokedex/exeggcute','Exeggcute',"[{'id': '0102', 'name': 'Exeggcute', 'url': '/pokedex/exeggcute'}, {'id': '0103', 'name': 'Exeggutor', 'url': '/pokedex/exeggutor', 'item': 'Leaf Stone'}]",40.0 cm,2.5 kg,"Grass, Psychic","[{'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': '2'}, {'type_against': 'Water', 'defense': '½'}, {'type_against': 'Electric', 'defense': '½'}, {'type_against': 'Grass', 'defense': '½'}, {'type_against': 'Ice', 'defense': '2'}, {'type_against': 'Fighting', 'defense': '½'}, {'type_against': 'Poison', 'defense': '2'}, {'type_against': 'Ground', 'defense': '½'}, {'type_against': 'Flying', 'defense': '2'}, {'type_against': 'Psychic', 'defense': '½'}, {'type_against': 'Bug', 'defense': '4'}, {'type_against': 'Rock', 'defense': 1}, {'type_against': 'Ghost', 'defense': '2'}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': '2'}, {'type_against': 'Steel', 'defense': 1}, {'type_against': 'Fairy', 'defense': 1}]"
101,'/pokedex/electrode','Electrode',"[{'id': '0100', 'name': 'Voltorb', 'url': '/pokedex/voltorb'}, {'id': '0101', 'name': 'Electrode', 'url': '/pokedex/electrode', 'level': '30'}]",120.0 cm,71.0 kg,"Electric, Grass","[{'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': 1}, {'type_against': 'Water', 'defense': 1}, {'type_against': 'Electric', 'defense': '½'}, {'type_against': 'Grass', 'defense': 1}, {'type_against': 'Ice', 'defense': 1}, {'type_against': 'Fighting', 'defense': 1}, {'type_against': 'Poison', 'defense': 1}, {'type_against': 'Ground', 'defense': '2'}, {'type_against': 'Flying', 'defense': '½'}, {'type_against': 'Psychic', 'defense': 1}, {'type_against': 'Bug', 'defense': 1}, {'type_against': 'Rock', 'defense': 1}, {'type_against': 'Ghost', 'defense': 1}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': 1}, {'type_against': 'Steel', 'defense': '½'}, {'type_against': 'Fairy', 'defense': 1}, {'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': '2'}, {'type_against': 'Water', 'defense': '½'}, {'type_against': 'Electric', 'defense': '¼'}, {'type_against': 'Grass', 'defense': '½'}, {'type_against': 'Ice', 'defense': '2'}, {'type_against': 'Fighting', 'defense': 1}, {'type_against': 'Poison', 'defense': '2'}, {'type_against': 'Ground', 'defense': 1}, {'type_against': 'Flying', 'defense': 1}, {'type_against': 'Psychic', 'defense': 1}, {'type_against': 'Bug', 'defense': '2'}, {'type_against': 'Rock', 'defense': 1}, {'type_against': 'Ghost', 'defense': 1}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': 1}, {'type_against': 'Steel', 'defense': '½'}, {'type_against': 'Fairy', 'defense': 1}]"
100,'/pokedex/voltorb','Voltorb',"[{'id': '0100', 'name': 'Voltorb', 'url': '/pokedex/voltorb'}, {'id': '0101', 'name': 'Electrode', 'url': '/pokedex/electrode', 'level': '30'}]",50.0 cm,13.0 kg,"Electric, Grass","[{'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': 1}, {'type_against': 'Water', 'defense': 1}, {'type_against': 'Electric', 'defense': '½'}, {'type_against': 'Grass', 'defense': 1}, {'type_against': 'Ice', 'defense': 1}, {'type_against': 'Fighting', 'defense': 1}, {'type_against': 'Poison', 'defense': 1}, {'type_against': 'Ground', 'defense': '2'}, {'type_against': 'Flying', 'defense': '½'}, {'type_against': 'Psychic', 'defense': 1}, {'type_against': 'Bug', 'defense': 1}, {'type_against': 'Rock', 'defense': 1}, {'type_against': 'Ghost', 'defense': 1}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': 1}, {'type_against': 'Steel', 'defense': '½'}, {'type_against': 'Fairy', 'defense': 1}, {'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': '2'}, {'type_against': 'Water', 'defense': '½'}, {'type_against': 'Electric', 'defense': '¼'}, {'type_against': 'Grass', 'defense': '½'}, {'type_against': 'Ice', 'defense': '2'}, {'type_against': 'Fighting', 'defense': 1}, {'type_against': 'Poison', 'defense': '2'}, {'type_against': 'Ground', 'defense': 1}, {'type_against': 'Flying', 'defense': 1}, {'type_against': 'Psychic', 'defense': 1}, {'type_against': 'Bug', 'defense': '2'}, {'type_against': 'Rock', 'defense': 1}, {'type_against': 'Ghost', 'defense': 1}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': 1}, {'type_against': 'Steel', 'defense': '½'}, {'type_against': 'Fairy', 'defense': 1}]"
99,'/pokedex/kingler','Kingler',"[{'id': '0098', 'name': 'Krabby', 'url': '/pokedex/krabby'}, {'id': '0099', 'name': 'Kingler', 'url': '/pokedex/kingler', 'level': '28'}]",130.0 cm,60.0 kg,Water,"[{'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': '½'}, {'type_against': 'Water', 'defense': '½'}, {'type_against': 'Electric', 'defense': '2'}, {'type_against': 'Grass', 'defense': '2'}, {'type_against': 'Ice', 'defense': '½'}, {'type_against': 'Fighting', 'defense': 1}, {'type_against': 'Poison', 'defense': 1}, {'type_against': 'Ground', 'defense': 1}, {'type_against': 'Flying', 'defense': 1}, {'type_against': 'Psychic', 'defense': 1}, {'type_against': 'Bug', 'defense': 1}, {'type_against': 'Rock', 'defense': 1}, {'type_against': 'Ghost', 'defense': 1}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': 1}, {'type_against': 'Steel', 'defense': '½'}, {'type_against': 'Fairy', 'defense': 1}]"
98,'/pokedex/krabby','Krabby',"[{'id': '0098', 'name': 'Krabby', 'url': '/pokedex/krabby'}, {'id': '0099', 'name': 'Kingler', 'url': '/pokedex/kingler', 'level': '28'}]",40.0 cm,6.5 kg,Water,"[{'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': '½'}, {'type_against': 'Water', 'defense': '½'}, {'type_against': 'Electric', 'defense': '2'}, {'type_against': 'Grass', 'defense': '2'}, {'type_against': 'Ice', 'defense': '½'}, {'type_against': 'Fighting', 'defense': 1}, {'type_against': 'Poison', 'defense': 1}, {'type_against': 'Ground', 'defense': 1}, {'type_against': 'Flying', 'defense': 1}, {'type_against': 'Psychic', 'defense': 1}, {'type_against': 'Bug', 'defense': 1}, {'type_against': 'Rock', 'defense': 1}, {'type_against': 'Ghost', 'defense': 1}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': 1}, {'type_against': 'Steel', 'defense': '½'}, {'type_against': 'Fairy', 'defense': 1}]"
97,'/pokedex/hypno','Hypno',"[{'id': '0096', 'name': 'Drowzee', 'url': '/pokedex/drowzee'}, {'id': '0097', 'name': 'Hypno', 'url': '/pokedex/hypno', 'level': '26'}]",160.0 cm,75.6 kg,Psychic,"[{'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': 1}, {'type_against': 'Water', 'defense': 1}, {'type_against': 'Electric', 'defense': 1}, {'type_against': 'Grass', 'defense': 1}, {'type_against': 'Ice', 'defense': 1}, {'type_against': 'Fighting', 'defense': '½'}, {'type_against': 'Poison', 'defense': 1}, {'type_against': 'Ground', 'defense': 1}, {'type_against': 'Flying', 'defense': 1}, {'type_against': 'Psychic', 'defense': '½'}, {'type_against': 'Bug', 'defense': '2'}, {'type_against': 'Rock', 'defense': 1}, {'type_against': 'Ghost', 'defense': '2'}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': '2'}, {'type_against': 'Steel', 'defense': 1}, {'type_against': 'Fairy', 'defense': 1}]"
96,'/pokedex/drowzee','Drowzee',"[{'id': '0096', 'name': 'Drowzee', 'url': '/pokedex/drowzee'}, {'id': '0097', 'name': 'Hypno', 'url': '/pokedex/hypno', 'level': '26'}]",100.0 cm,32.4 kg,Psychic,"[{'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': 1}, {'type_against': 'Water', 'defense': 1}, {'type_against': 'Electric', 'defense': 1}, {'type_against': 'Grass', 'defense': 1}, {'type_against': 'Ice', 'defense': 1}, {'type_against': 'Fighting', 'defense': '½'}, {'type_against': 'Poison', 'defense': 1}, {'type_against': 'Ground', 'defense': 1}, {'type_against': 'Flying', 'defense': 1}, {'type_against': 'Psychic', 'defense': '½'}, {'type_against': 'Bug', 'defense': '2'}, {'type_against': 'Rock', 'defense': 1}, {'type_against': 'Ghost', 'defense': '2'}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': '2'}, {'type_against': 'Steel', 'defense': 1}, {'type_against': 'Fairy', 'defense': 1}]"
95,'/pokedex/onix','Onix',"[{'id': '0095', 'name': 'Onix', 'url': '/pokedex/onix'}, {'id': '0208', 'name': 'Steelix', 'url': '/pokedex/steelix'}]",880.0 cm,210.0 kg,"Rock, Ground","[{'type_against': 'Normal', 'defense': '½'}, {'type_against': 'Fire', 'defense': '½'}, {'type_against': 'Water', 'defense': '4'}, {'type_against': 'Electric', 'defense': '0'}, {'type_against': 'Grass', 'defense': '4'}, {'type_against': 'Ice', 'defense': '2'}, {'type_against': 'Fighting', 'defense': '2'}, {'type_against': 'Poison', 'defense': '¼'}, {'type_against': 'Ground', 'defense': '2'}, {'type_against': 'Flying', 'defense': '½'}, {'type_against': 'Psychic', 'defense': 1}, {'type_against': 'Bug', 'defense': 1}, {'type_against': 'Rock', 'defense': '½'}, {'type_against': 'Ghost', 'defense': 1}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': 1}, {'type_against': 'Steel', 'defense': '2'}, {'type_against': 'Fairy', 'defense': 1}]"
94,'/pokedex/gengar','Gengar',"[{'id': '0092', 'name': 'Gastly', 'url': '/pokedex/gastly'}, {'id': '0093', 'name': 'Haunter', 'url': '/pokedex/haunter', 'level': '25'}, {'id': '0094', 'name': 'Gengar', 'url': '/pokedex/gengar'}]",140.0 cm,40.5 kg,"Ghost, Poison","[{'type_against': 'Normal', 'defense': '0'}, {'type_against': 'Fire', 'defense': 1}, {'type_against': 'Water', 'defense': 1}, {'type_against': 'Electric', 'defense': 1}, {'type_against': 'Grass', 'defense': '½'}, {'type_against': 'Ice', 'defense': 1}, {'type_against': 'Fighting', 'defense': '0'}, {'type_against': 'Poison', 'defense': '¼'}, {'type_against': 'Ground', 'defense': '2'}, {'type_against': 'Flying', 'defense': 1}, {'type_against': 'Psychic', 'defense': '2'}, {'type_against': 'Bug', 'defense': '¼'}, {'type_against': 'Rock', 'defense': 1}, {'type_against': 'Ghost', 'defense': '2'}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': '2'}, {'type_against': 'Steel', 'defense': 1}, {'type_against': 'Fairy', 'defense': '½'}, {'type_against': 'Normal', 'defense': '0'}, {'type_against': 'Fire', 'defense': 1}, {'type_against': 'Water', 'defense': 1}, {'type_against': 'Electric', 'defense': 1}, {'type_against': 'Grass', 'defense': '½'}, {'type_against': 'Ice', 'defense': 1}, {'type_against': 'Fighting', 'defense': '0'}, {'type_against': 'Poison', 'defense': '¼'}, {'type_against': 'Ground', 'defense': '2'}, {'type_against': 'Flying', 'defense': 1}, {'type_against': 'Psychic', 'defense': '2'}, {'type_against': 'Bug', 'defense': '¼'}, {'type_against': 'Rock', 'defense': 1}, {'type_against': 'Ghost', 'defense': '2'}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': '2'}, {'type_against': 'Steel', 'defense': 1}, {'type_against': 'Fairy', 'defense': '½'}]"
93,'/pokedex/haunter','Haunter',"[{'id': '0092', 'name': 'Gastly', 'url': '/pokedex/gastly'}, {'id': '0093', 'name': 'Haunter', 'url': '/pokedex/haunter', 'level': '25'}, {'id': '0094', 'name': 'Gengar', 'url': '/pokedex/gengar'}]",160.0 cm,0.1 kg,"Ghost, Poison","[{'type_against': 'Normal', 'defense': '0'}, {'type_against': 'Fire', 'defense': 1}, {'type_against': 'Water', 'defense': 1}, {'type_against': 'Electric', 'defense': 1}, {'type_against': 'Grass', 'defense': '½'}, {'type_against': 'Ice', 'defense': 1}, {'type_against': 'Fighting', 'defense': '0'}, {'type_against': 'Poison', 'defense': '¼'}, {'type_against': 'Ground', 'defense': '0'}, {'type_against': 'Flying', 'defense': 1}, {'type_against': 'Psychic', 'defense': '2'}, {'type_against': 'Bug', 'defense': '¼'}, {'type_against': 'Rock', 'defense': 1}, {'type_against': 'Ghost', 'defense': '2'}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': '2'}, {'type_against': 'Steel', 'defense': 1}, {'type_against': 'Fairy', 'defense': '½'}]"
92,'/pokedex/gastly','Gastly',"[{'id': '0092', 'name': 'Gastly', 'url': '/pokedex/gastly'}, {'id': '0093', 'name': 'Haunter', 'url': '/pokedex/haunter', 'level': '25'}, {'id': '0094', 'name': 'Gengar', 'url': '/pokedex/gengar'}]",130.0 cm,0.1 kg,"Ghost, Poison","[{'type_against': 'Normal', 'defense': '0'}, {'type_against': 'Fire', 'defense': 1}, {'type_against': 'Water', 'defense': 1}, {'type_against': 'Electric', 'defense': 1}, {'type_against': 'Grass', 'defense': '½'}, {'type_against': 'Ice', 'defense': 1}, {'type_against': 'Fighting', 'defense': '0'}, {'type_against': 'Poison', 'defense': '¼'}, {'type_against': 'Ground', 'defense': '0'}, {'type_against': 'Flying', 'defense': 1}, {'type_against': 'Psychic', 'defense': '2'}, {'type_against': 'Bug', 'defense': '¼'}, {'type_against': 'Rock', 'defense': 1}, {'type_against': 'Ghost', 'defense': '2'}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': '2'}, {'type_against': 'Steel', 'defense': 1}, {'type_against': 'Fairy', 'defense': '½'}]"
91,'/pokedex/cloyster','Cloyster',"[{'id': '0090', 'name': 'Shellder', 'url': '/pokedex/shellder'}, {'id': '0091', 'name': 'Cloyster', 'url': '/pokedex/cloyster', 'item': 'Water Stone'}]",150.0 cm,132.5 kg,"Water, Ice","[{'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': 1}, {'type_against': 'Water', 'defense': '½'}, {'type_against': 'Electric', 'defense': '2'}, {'type_against': 'Grass', 'defense': '2'}, {'type_against': 'Ice', 'defense': '¼'}, {'type_against': 'Fighting', 'defense': '2'}, {'type_against': 'Poison', 'defense': 1}, {'type_against': 'Ground', 'defense': 1}, {'type_against': 'Flying', 'defense': 1}, {'type_against': 'Psychic', 'defense': 1}, {'type_against': 'Bug', 'defense': 1}, {'type_against': 'Rock', 'defense': '2'}, {'type_against': 'Ghost', 'defense': 1}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': 1}, {'type_against': 'Steel', 'defense': 1}, {'type_against': 'Fairy', 'defense': 1}]"
90,'/pokedex/shellder','Shellder',"[{'id': '0090', 'name': 'Shellder', 'url': '/pokedex/shellder'}, {'id': '0091', 'name': 'Cloyster', 'url': '/pokedex/cloyster', 'item': 'Water Stone'}]",30.0 cm,4.0 kg,Water,"[{'type_against': 'Normal', 'defense': 1}, {'type_against': 'Fire', 'defense': '½'}, {'type_against': 'Water', 'defense': '½'}, {'type_against': 'Electric', 'defense': '2'}, {'type_against': 'Grass', 'defense': '2'}, {'type_against': 'Ice', 'defense': '½'}, {'type_against': 'Fighting', 'defense': 1}, {'type_against': 'Poison', 'defense': 1}, {'type_against': 'Ground', 'defense': 1}, {'type_against': 'Flying', 'defense': 1}, {'type_against': 'Psychic', 'defense': 1}, {'type_against': 'Bug', 'defense': 1}, {'type_against': 'Rock', 'defense': 1}, {'type_against': 'Ghost', 'defense': 1}, {'type_against': 'Dragon', 'defense': 1}, {'type_against': 'Dark', 'defense': 1}, {'type_against': 'Steel', 'defense': '½'}, {'type_against': 'Fairy', 'defense': 1}]"
